K,index,func_id,expr,ssl_root,ssl_abs,ssl_ok,ssl_time_ms,baseline_root,baseline_abs,baseline_ok,baseline_time_ms,winner
25,15,0,(2.29805 * exp(-0.0619938*x) * cos(2.39488*x) - 0.0255174)/2.27253 = 0,nan,inf,False,3.152643002977129,19.00596789450286,4.391871025089468e-12,True,2.3084260028554127,baseline
25,16,13,0.5*0.797371*x^2 + 1.36527*x^3 + 0.226711*x^4 - -0.93414 = 0,nan,inf,False,4.556362000585068,-1.0755692109516377,9.072720352776287e-11,True,1.8307559948880225,baseline
25,17,0,1.22105 * exp(-0.359672*x) * cos(2.5453*x) - 0.253013 = 0,nan,inf,False,3.271959998528473,2.8443388520383133,9.723405414163722e-11,True,2.2236020013224334,baseline
25,18,12,0.544796*exp(-0.323785*x)*sin(0.696575*x) - 0.610458 = 0,nan,inf,False,2.592721997643821,nan,inf,False,1.502737999544479,none
25,19,12,(1.73232*exp(-0.576989*x)*sin(2.8595*x) - -1.49273)/1.49273 = 0,nan,inf,False,3.022789998794906,nan,inf,False,1.4826369952061214,none
25,20,0,0.64866 * exp(-0.335578*x) * cos(1.57444*x) - -0.0223009 = 0,nan,inf,False,2.7663820001180284,9.662647017328744,5.580011799843909e-11,True,2.1648800029652193,baseline
25,21,2,0.5*2.28001*x^2 + 1.64102*x^3 + 1.16666*x^4 - 0.470015 = 0,nan,inf,False,3.3431250049034134,-0.88423782154745,3.1056768268200585e-11,True,1.8159539977204986,baseline
25,22,2,(0.5*4.91874*x^2 + 0.285582*x^3 + 0.112177*x^4 - 1.6359)/1.6359 = 0,nan,inf,False,3.8556970030185767,0.7717593266471319,3.8802494915913766e-11,True,1.8303980032214895,baseline
25,23,11,(0.58987*(exp(1.93857*x)-1) - -1.24997)/1.24997 = 0,nan,inf,False,6.45011000597151,nan,inf,False,1.3820960011798888,none
25,24,13,(0.5*1.07331*x^2 + -1.70575*x^3 + 0.23362*x^4 - 2.21313)/2.21313 = 0,nan,inf,False,5.623288998322096,-0.9616684709427838,8.280121806263054e-11,True,1.8809789980878122,baseline
25,25,13,(0.5*3.35331*x^2 + -0.0137132*x^3 + 0.410732*x^4 - 1.0424)/1.0424 = 0,nan,inf,False,5.249345995252952,0.7421258613698296,5.272899027104502e-11,True,1.8271609951625578,baseline
25,26,5,(3.69896*exp(-0.395266*x)*sin(1.76867*x) - 1.15866)/1.15866 = 0,nan,inf,False,3.2073209949885495,0.1951593832109833,4.284303757931138e-11,True,2.144711004802957,baseline
25,27,12,(4.83359*exp(-0.650688*x)*sin(1.70315*x) - 1.25414)/1.25414 = 0,nan,inf,False,3.0044230006751604,1.4247224294992487,5.0986479405573213e-11,True,2.159602001484018,baseline
25,28,0,0.717037 * exp(-0.581314*x) * cos(2.47289*x) - 0.598393 = 0,nan,inf,False,3.1733069990877993,0.16457673327410444,2.780931041002077e-11,True,2.137864998076111,baseline
25,29,12,(4.9086*exp(-0.780488*x)*sin(1.75919*x) - 1.01379)/1.01379 = 0,nan,inf,False,3.127181997115258,1.4063878571764703,5.327327085088171e-12,True,2.1434410009533167,baseline
25,30,13,0.5*3.65706*x^2 + -0.824303*x^3 + 1.55854*x^4 - 0.424109 = 0,nan,inf,False,4.004236005130224,0.4859432167348841,8.322731392951255e-12,True,1.8035690009128302,baseline
25,31,1,(1.02035*exp(-0.105211*x)*cos(1.90065*x) + 1.29671*cos(1.8681*x) - 0.647563)/1.6695 = 0,nan,inf,False,2.9352549972827546,16.187855495016812,4.36980324475254e-12,True,2.431528002489358,baseline
25,32,13,(0.5*3.06062*x^2 + 1.30383*x^3 + 1.1111*x^4 - 1.87946)/1.87946 = 0,nan,inf,False,4.409330002090428,-1.1289900193682274,7.610237223994577e-11,True,1.8520059966249391,baseline
25,33,6,(7.6247 + (42.4066-7.6247)*exp(-0.438327*x)*cosh(1.17238*x) - 48.4499)/6.0433 = 0,nan,inf,False,2.9668970018974505,1.0514001958407326,6.31614445171224e-12,True,2.216846994997468,baseline
25,34,10,(562.17*exp(-1.10932/(1+x)) - 71.3022)/114.092 = 0,nan,inf,False,2.8108499973313883,nan,inf,False,1.3549319992307574,none
25,35,2,(0.5*4.55499*x^2 + -0.633029*x^3 + 0.553993*x^4 - 1.93075)/1.93075 = 0,nan,inf,False,4.3724839997594245,0.9426070748535977,2.1664170162870712e-11,True,1.8273460009368137,baseline
25,36,10,(589.133*exp(-5.2893/(1+x)) - 25.6224)/22.6501 = 0,nan,inf,False,3.048669001145754,0.6870774793727205,3.975806286656381e-11,True,1.9649420064524747,baseline
25,37,1,(0.482711*exp(-0.227597*x)*cos(0.848467*x) + 1.06855*cos(1.99751*x) - 0.28741)/1.26385 = 0,nan,inf,False,3.113865001068916,10.07137946113741,6.764063534861488e-11,True,2.3846460026106797,baseline
25,38,1,(0.440775*exp(-0.283925*x)*cos(1.14008*x) + 0.899664*cos(0.581235*x) - -0.611945)/1.95238 = 0,nan,inf,False,2.5506009988021106,17.628199228420094,1.2564573401849376e-11,True,2.358901001571212,baseline
25,39,0,(1.47823 * exp(-0.400088*x) * cos(2.56*x) - 0.361373)/1.11686 = 0,nan,inf,False,2.973210997879505,2.746299069602819,8.48069691919483e-11,True,2.163105004001409,baseline
25,40,12,(4.26625*exp(-0.618197*x)*sin(2.22818*x) - 1.6519)/1.6519 = 0,nan,inf,False,2.6034179973066784,0.20410897548052553,3.9201041468561315e-11,True,2.153150999220088,baseline
25,41,1,(1.98427*exp(-0.423812*x)*cos(0.75967*x) + 0.749982*cos(1.67276*x) - 0.916819)/1.81743 = 0,nan,inf,False,2.731122003751807,0.977928079846857,4.445021615261363e-11,True,2.3193169981823303,baseline
25,42,10,(889.605*exp(-6.68342/(1+x)) - 35.6429)/34.5296 = 0,nan,inf,False,2.9009819991188124,1.0773849045923334,6.703748965669524e-11,True,1.9867090013576671,baseline
25,43,1,(0.685051*exp(-0.126535*x)*cos(1.3658*x) + 1.62183*cos(1.5718*x) - 0.343806)/1.96307 = 0,nan,inf,False,2.56072999764001,15.136480191146335,1.1999850032369134e-11,True,2.4045169993769377,baseline
25,44,0,1.46919 * exp(-0.173587*x) * cos(2.69233*x) - 0.789457 = 0,nan,inf,False,3.017360002559144,0.35737852391745695,7.498224263713382e-12,True,2.2294109949143603,baseline
25,45,0,0.668559 * exp(-0.629948*x) * cos(2.55307*x) - -0.203329 = 0,nan,inf,False,2.918498998042196,1.4952891772282741,6.194933455105911e-12,True,2.2139110005809925,baseline
25,46,2,0.5*1.82334*x^2 + -0.891516*x^3 + 0.785846*x^4 - 0.461446 = 0,nan,inf,False,3.974576000473462,-0.5348221349608182,9.223438679484275e-11,True,1.858820003690198,baseline
25,47,9,-0.578603 + 0.824526*x + 1.0546*log(1+0.05*x) - -0.676231 = 0,nan,inf,False,2.9861520015401766,nan,inf,False,1.3844709974364378,none
25,48,5,3.25554*exp(-0.508099*x)*sin(1.4571*x) - 0.263096 = 0,nan,inf,False,3.123703005257994,2.00141723064492,4.037253864552781e-11,True,2.152900997316465,baseline
25,49,1,0.320572*exp(-0.132221*x)*cos(1.95745*x) + 1.12111*cos(2.2954*x) - 0.92133 = 0,nan,inf,False,2.9880160000175238,13.931365977232264,9.20726828113061e-11,True,2.3931620016810484,baseline
25,50,2,0.5*4.70429*x^2 + -0.241202*x^3 + 1.56976*x^4 - 0.00562774 = 0,nan,inf,False,4.0438330033794045,-0.04875392255671038,6.22768199856627e-11,True,1.8239339988213032,baseline
25,51,0,(2.03539 * exp(-0.29311*x) * cos(2.2931*x) - -0.0309707)/2.06636 = 0,nan,inf,False,3.19466400105739,12.716555887757346,3.450874205022574e-11,True,2.3322319975704886,baseline
25,52,6,(31.1978 + (35.5687-31.1978)*exp(-0.440794*x)*cosh(0.700409*x) - 50.8064)/15.2377 = 0,nan,inf,False,3.116685002169106,8.451511935825334,2.957357793147346e-11,True,2.2149869982968085,baseline
25,53,13,0.5*1.24579*x^2 + 1.22867*x^3 + 0.14296*x^4 - -0.752358 = 0,nan,inf,False,3.85445800202433,-1.1332159001647686,4.39870362356487e-13,True,1.8308670041733421,baseline
25,54,6,(37.0748 + (42.5462-37.0748)*exp(-0.237729*x)*cosh(0.833143*x) - 61.1174)/18.5712 = 0,nan,inf,False,3.0534319957951084,3.646446424397725,3.108012301520646e-11,True,2.174361994548235,baseline
25,55,13,(0.5*4.50439*x^2 + -0.937168*x^3 + 0.111736*x^4 - 1.32699)/1.32699 = 0,nan,inf,False,5.356911999115255,-0.6726204083466572,5.261760543915231e-11,True,1.8449339986545965,baseline
25,56,0,(1.56739 * exp(-0.517713*x) * cos(1.44366*x) - 0.416999)/1.1504 = 0,nan,inf,False,3.3844959980342537,0.8009317655475452,3.12623227413497e-11,True,2.1448850020533428,baseline
25,57,2,(0.5*4.61803*x^2 + 1.00616*x^3 + 0.620089*x^4 - 2.62816)/2.62816 = 0,nan,inf,False,4.2201559990644455,-1.153954510122222,2.7547231376410175e-11,True,1.8310550003661774,baseline
25,58,0,(1.66094 * exp(-0.2169*x) * cos(2.39117*x) - -0.765787)/2.42673 = 0,nan,inf,False,3.185672998370137,0.9060892641104764,9.067866749669261e-11,True,2.2124960014480166,baseline
25,59,10,(499.257*exp(-5.2522/(1+x)) - 82.2484)/79.6343 = 0,nan,inf,False,3.0024459993001074,1.9124247646754715,4.771862619830747e-11,True,1.9699469994520769,baseline
25,60,5,(1.27936*exp(-0.688614*x)*sin(2.72262*x) - -1.69792)/1.69792 = 0,nan,inf,False,3.0801089960732497,nan,inf,False,1.4616130065405741,none
25,61,0,(1.68856 * exp(-0.147405*x) * cos(1.4152*x) - -0.238197)/1.92676 = 0,nan,inf,False,3.0293560048448853,3.1694277152738635,1.9935854609958494e-11,True,2.142929006367922,baseline
25,62,0,(1.23591 * exp(-0.364939*x) * cos(2.90565*x) - -0.0822789)/1.31819 = 0,nan,inf,False,2.774934000626672,5.749212781505031,6.912190908894567e-11,True,2.1394799987319857,baseline
25,63,3,(4.77561*x + 0.637394*tanh(0.379332*x) - -2.8331)/2.8331 = 0,nan,inf,False,5.881172997760586,-0.565065183867532,2.070749534687887e-11,True,1.9866819930030033,baseline
25,64,1,(1.16715*exp(-0.151546*x)*cos(1.18029*x) + 0.560873*cos(2.20371*x) - 0.300395)/1.42763 = 0,nan,inf,False,3.070979000767693,16.585825650421558,2.2960548789675233e-11,True,2.3864440008765087,baseline
25,65,6,(17.4176 + (80.4751-17.4176)*exp(-0.492244*x)*cosh(0.914582*x) - 83.7196)/3.24454 = 0,nan,inf,False,3.366183998878114,1.6462207875174628,5.1188229781899995e-11,True,2.1487589983735234,baseline
25,66,1,(1.71082*exp(-0.480351*x)*cos(1.57491*x) + 1.19062*cos(2.32421*x) - 0.884721)/2.01672 = 0,nan,inf,False,2.6579810000839643,2.6089130651907144,1.845857531818076e-13,True,2.423302001261618,baseline
25,67,5,4.34524*exp(-0.149603*x)*sin(1.79209*x) - -0.419948 = 0,nan,inf,False,2.5563960007275455,12.66045480531081,9.771128350877234e-11,True,2.1580589964287356,baseline
25,68,0,1.66248 * exp(-0.598107*x) * cos(1.91526*x) - 0.956496 = 0,nan,inf,False,2.5804879987845197,0.3941742925952225,2.345246219448427e-11,True,2.182550997531507,baseline
25,69,10,(784.26*exp(-3.44547/(1+x)) - 56.5798)/31.57 = 0,nan,inf,False,2.9097239967086352,0.3105188023145056,3.755433299357714e-11,True,2.0163920053164475,baseline
25,70,2,(0.5*3.40707*x^2 + -1.20129*x^3 + 0.165373*x^4 - 2.9222)/2.9222 = 0,nan,inf,False,3.3856109948828816,-0.98039671463822,6.894218274085288e-11,True,1.8451460055075586,baseline
25,71,12,3.86414*exp(-0.402368*x)*sin(1.31471*x) - 0.937212 = 0,nan,inf,False,3.047341000637971,0.20253052831878504,3.88500343007081e-11,True,2.208584002801217,baseline
25,72,2,(0.5*4.30314*x^2 + -0.710157*x^3 + 0.394142*x^4 - 2.95011)/2.95011 = 0,nan,inf,False,3.39734299632255,1.2525395230252276,2.3047370597738334e-11,True,1.8441360007273033,baseline
25,73,0,(2.82477 * exp(-0.229632*x) * cos(1.1766*x) - -0.248715)/3.07348 = 0,nan,inf,False,2.553591002651956,8.738334611547891,4.468403123643283e-11,True,2.1637259997078218,baseline
25,74,2,(0.5*2.08319*x^2 + -0.275469*x^3 + 0.667164*x^4 - 2.85747)/2.85747 = 0,nan,inf,False,5.349632003344595,-1.1357788268099727,3.1053157170553324e-12,True,1.8329480008105747,baseline
25,75,9,(0.86642 + -0.766554*x + -1.73169*log(1+-0.0725988*x) - -0.365591)/1.23201 = 0,nan,inf,False,3.1437910001841374,1.9525298061374938,1.5047364928199337e-11,True,1.988174997677561,baseline
25,76,0,(1.67415 * exp(-0.794126*x) * cos(0.539632*x) - -0.258013)/1.93216 = 0,nan,inf,False,3.203592998033855,nan,inf,False,1.4947029994800687,none
25,77,0,(2.38162 * exp(-0.421717*x) * cos(2.60946*x) - -0.992358)/3.37398 = 0,nan,inf,False,2.8241360050742514,0.8463655300267827,1.8515760468778032e-11,True,2.2192639953573234,baseline
25,78,13,(0.5*3.49681*x^2 + 1.06954*x^3 + 0.720647*x^4 - 2.13943)/2.13943 = 0,nan,inf,False,5.1126910038874485,-1.1946100856655768,2.45306341603421e-11,True,1.9399770026211627,baseline
25,79,10,(635.799*exp(-3.70922/(1+x)) - 62.8665)/47.2915 = 0,nan,inf,False,3.203020001819823,0.6030379971835766,2.1473666278359758e-11,True,1.99499299924355,baseline
25,80,0,(1.1284 * exp(-0.207335*x) * cos(2.0654*x) - -0.00613036)/1.13453 = 0,nan,inf,False,3.252375994634349,19.154804302636258,9.906015453109297e-11,True,2.2148580028442666,baseline
25,81,0,(2.64962 * exp(-0.450314*x) * cos(1.44361*x) - 0.425979)/2.22364 = 0,nan,inf,False,3.2640690042171627,0.9180190607545159,3.3182519350299606e-12,True,2.167785001802258,baseline
25,82,13,0.5*4.33989*x^2 + -1.28218*x^3 + 1.00293*x^4 - 0.495014 = 0,nan,inf,False,4.008372998214327,0.5284717435943569,4.7212400655638476e-11,True,1.8297080023330636,baseline
25,83,12,(4.64728*exp(-0.302419*x)*sin(2.4108*x) - 1.0549)/1.0549 = 0,nan,inf,False,3.046003002964426,1.1666923577919044,2.4577089923458627e-11,True,2.242063004814554,baseline
25,84,6,(24.32 + (58.603-24.32)*exp(-0.0918457*x)*cosh(0.559979*x) - 80.3992)/21.7962 = 0,nan,inf,False,2.926620996731799,2.3897398607733322,3.657977095991083e-11,True,2.4282369995489717,baseline
25,85,12,1.74713*exp(-0.579581*x)*sin(1.86364*x) - -0.239604 = 0,nan,inf,False,3.0182729969965294,2.9203248054005058,5.918393553017154e-11,True,2.2143669993965887,baseline
25,86,13,(0.5*0.560258*x^2 + -1.35023*x^3 + 0.658265*x^4 - 1.08338)/1.08338 = 0,nan,inf,False,3.9291490029427223,-0.7868095052251838,5.015997012214778e-11,True,1.8418129984638654,baseline
25,87,13,0.5*2.10577*x^2 + 0.273485*x^3 + 1.05666*x^4 - 0.759975 = 0,nan,inf,False,3.4111610002582893,0.6674174746363772,9.17604880967815e-11,True,1.778562000254169,baseline
25,88,12,3.44908*exp(-0.751452*x)*sin(2.21203*x) - -0.530794 = 0,nan,inf,False,2.6950059982482344,2.3407862326088926,9.584222304681589e-11,True,2.140040996891912,baseline
25,89,0,(0.685644 * exp(-0.737536*x) * cos(0.871835*x) - -0.810338)/1.49598 = 0,nan,inf,False,2.7847870005643927,nan,inf,False,1.4512519992422312,none
25,90,12,1.00949*exp(-0.441684*x)*sin(1.92186*x) - 0.0747422 = 0,nan,inf,False,2.572703000623733,0.03923556874832475,4.4689058009694804e-11,True,2.099803001328837,baseline
25,91,11,(0.662128*(exp(2.54568*x)-1) - -1.56088)/1.56088 = 0,nan,inf,False,6.442900004913099,nan,inf,False,1.346968005236704,none
25,92,6,(10.3703 + (30.3857-10.3703)*exp(-0.441541*x)*cosh(0.712747*x) - 48.3526)/17.9669 = 0,nan,inf,False,2.576008999312762,4.914563688346389,1.151578398198819e-11,True,2.1525319971260615,baseline
25,93,12,(3.89705*exp(-0.566705*x)*sin(2.21443*x) - 1.08638)/1.08638 = 0,nan,inf,False,2.5932329954230227,1.1618830316336268,6.337891851525069e-11,True,2.1543840048252605,baseline
25,94,12,1.03589*exp(-0.66345*x)*sin(1.36381*x) - 0.76705 = 0,nan,inf,False,3.1302950010285713,nan,inf,False,1.447760994778946,none
25,95,5,(4.9481*exp(-0.576321*x)*sin(2.76671*x) - -1.94658)/1.94658 = 0,nan,inf,False,3.012262997799553,nan,inf,False,1.5262949964380823,none
25,96,10,(543.851*exp(-1.08881/(1+x)) - 78.3836)/104.686 = 0,nan,inf,False,3.1471059992327355,nan,inf,False,1.3748119963565841,none
25,97,5,(1.24239*exp(-0.454873*x)*sin(2.02477*x) - -1.67114)/1.67114 = 0,nan,inf,False,3.0469819976133294,nan,inf,False,1.487674999225419,none
25,98,5,4.64415*exp(-0.727043*x)*sin(2.51151*x) - -0.708111 = 0,nan,inf,False,3.1936140003381297,1.4281516665423433,2.0853208049231853e-11,True,2.2099449997767806,baseline
25,99,13,(0.5*0.726513*x^2 + -0.924543*x^3 + 0.801163*x^4 - 2.08348)/2.08348 = 0,nan,inf,False,4.328575007093605,-0.9991815080859103,5.462381687690558e-11,True,1.8850179985747673,baseline
25,100,13,(0.5*4.50498*x^2 + -0.661078*x^3 + 1.27149*x^4 - 2.61456)/2.61456 = 0,nan,inf,False,4.400949001137633,0.9661921639612538,1.9596207514389198e-11,True,1.8298610011697747,baseline
25,101,0,0.653996 * exp(-0.45894*x) * cos(1.05554*x) - 0.404495 = 0,nan,inf,False,3.185173001838848,0.591445396819753,8.552164532105166e-11,True,2.0946799995726906,baseline
25,102,1,(0.718624*exp(-0.129836*x)*cos(1.22011*x) + 1.76182*cos(0.762565*x) - -0.384967)/2.86541 = 0,nan,inf,False,3.0625560029875487,5.675764881461962,5.624164319557604e-11,True,2.2963410010561347,baseline
25,103,12,2.18357*exp(-0.57145*x)*sin(1.29213*x) - 0.118621 = 0,nan,inf,False,3.0979570001363754,0.04311344203080135,8.471862100734029e-12,True,2.1572580008069053,baseline
25,104,9,1.14294 + -1.23877*x + -2.6619*log(1+-0.210358*x) - 0.275682 = 0,nan,inf,False,3.193100004864391,3.4015615418874776,2.0153878566020467e-11,True,1.962426998943556,baseline
25,105,13,(0.5*2.06337*x^2 + 1.83755*x^3 + 0.410588*x^4 - -2.46979)/2.46979 = 0,nan,inf,False,5.476844999066088,-1.6658522752451232,2.991869422314108e-11,True,1.8492809977033176,baseline
25,106,5,3.62791*exp(-0.378646*x)*sin(2.58675*x) - -0.704866 = 0,nan,inf,False,3.238138997403439,4.302892576021481,3.263955772325744e-11,True,2.140081996913068,baseline
25,107,10,(626.962*exp(-5.86021/(1+x)) - 7.1787)/5.39144 = 0,nan,inf,False,2.9644199967151508,0.31107710563402396,7.172571526932641e-11,True,1.9691480047185905,baseline
25,108,2,(0.5*0.838388*x^2 + -1.89814*x^3 + 0.509076*x^4 - -2.18288)/2.18288 = 0,nan,inf,False,4.644108994398266,1.3423335718710252,8.662636604439826e-11,True,1.83405199641129,baseline
25,109,13,(0.5*0.559618*x^2 + 1.72628*x^3 + 0.709977*x^4 - 2.05727)/2.05727 = 0,nan,inf,False,4.261089001374785,0.9154149726001188,9.353100252155231e-11,True,1.8451890064170584,baseline
25,110,5,4.82871*exp(-0.595589*x)*sin(1.15185*x) - -0.0314181 = 0,nan,inf,False,3.057829999306705,5.32003447085442,2.8402724616682917e-11,True,2.131576002284419,baseline
25,111,0,(1.98653 * exp(-0.129134*x) * cos(1.98051*x) - 0.515694)/1.47084 = 0,nan,inf,False,3.0748350036446936,6.797591206400497,9.102539565213889e-11,True,2.2410269957617857,baseline
25,112,0,(2.65307 * exp(-0.620167*x) * cos(1.36914*x) - 0.163162)/2.48991 = 0,nan,inf,False,3.106973999820184,4.477994021206001,6.033431941878055e-11,True,2.2963099982007407,baseline
25,113,12,4.15905*exp(-0.154134*x)*sin(0.703551*x) - -0.165659 = 0,nan,inf,False,2.793948006001301,8.712970666819185,7.171038762798787e-11,True,2.1983929982525297,baseline
25,114,11,(0.222704*(exp(0.874937*x)-1) - -1.39748)/1.39748 = 0,nan,inf,False,7.665847995667718,nan,inf,False,1.3802219982608221,none
25,115,3,4.95524*x + 1.60315*tanh(0.348993*x) - 0.756059 = 0,nan,inf,False,6.563413997355383,0.13710875224965446,5.727751606343645e-12,True,1.9953120063291863,baseline
25,116,0,(1.8791 * exp(-0.341639*x) * cos(2.33333*x) - 0.873966)/1.00514 = 0,nan,inf,False,3.000300996063743,0.4294414191829097,2.8647827599722874e-11,True,2.1810499965795316,baseline
25,117,5,(3.54659*exp(-0.0610775*x)*sin(0.845988*x) - 1.23243)/1.23243 = 0,nan,inf,False,3.419215005123988,8.146149516940838,7.171340065232084e-11,True,2.156315000320319,baseline
25,118,1,(1.25057*exp(-0.297848*x)*cos(0.541607*x) + 0.394339*cos(0.914517*x) - -0.104206)/1.74911 = 0,nan,inf,False,3.5821700002998114,11.616051308651187,5.788028735410761e-11,True,2.3473659966839477,baseline
25,119,2,(0.5*3.67604*x^2 + -0.523681*x^3 + 1.04267*x^4 - 1.79402)/1.79402 = 0,nan,inf,False,4.337982005381491,0.9005692477664887,6.465757895188239e-11,True,1.841022000007797,baseline
25,120,12,4.97043*exp(-0.0783865*x)*sin(0.786789*x) - -0.077289 = 0,nan,inf,False,3.205603003152646,12.0295446875858,5.272894620933499e-11,True,2.1137060030014254,baseline
25,121,0,(2.22987 * exp(-0.727161*x) * cos(1.98006*x) - 0.811936)/1.41794 = 0,nan,inf,False,3.1393350000143982,0.5121371422136274,6.693636199689517e-11,True,2.1399750039563514,baseline
25,122,1,(1.78369*exp(-0.232835*x)*cos(1.26215*x) + 0.77387*cos(2.43935*x) - -0.468875)/3.02643 = 0,nan,inf,False,3.3026330056600273,3.1762363523092443,2.5896087872802398e-11,True,2.439005002088379,baseline
25,123,9,1.82518 + 2.33815*x + 2.68463*log(1+-0.253746*x) - 2.00789 = 0,nan,inf,False,3.410091005207505,0.11092390708463516,2.7992719253688847e-11,True,1.954685001692269,baseline
25,124,12,(2.15839*exp(-0.490169*x)*sin(0.894705*x) - 1.98474)/1.98474 = 0,nan,inf,False,3.3410350006306544,nan,inf,False,1.481038001656998,none
25,125,12,(3.91931*exp(-0.221495*x)*sin(2.65308*x) - -1.95142)/1.95142 = 0,nan,inf,False,3.091557002335321,1.47097869188056,9.184455405198659e-11,True,2.202228002715856,baseline
25,126,0,(0.985373 * exp(-0.781359*x) * cos(1.93848*x) - -0.736562)/1.72193 = 0,nan,inf,False,2.9363900030148216,nan,inf,False,1.4978359977249056,none
25,127,9,(-0.363871 + -0.393441*x + 0.19682*log(1+0.144638*x) - -2.07615)/1.71228 = 0,nan,inf,False,3.257579999626614,4.607529522932925,2.885018544005727e-11,True,1.9662999984575436,baseline
25,128,0,(1.29591 * exp(-0.0897393*x) * cos(2.99126*x) - -0.152299)/1.44821 = 0,nan,inf,False,2.978320997499395,16.10447910564065,9.534993991875474e-11,True,2.2244779975153506,baseline
25,129,1,(1.66288*exp(-0.47651*x)*cos(1.04707*x) + 1.38186*cos(1.35612*x) - -0.427195)/3.47194 = 0,nan,inf,False,2.841971996531356,17.142604057590752,2.335611294709264e-11,True,2.420338998490479,baseline
25,130,2,0.5*4.11975*x^2 + -1.24993*x^3 + 0.821622*x^4 - 0.956388 = 0,nan,inf,False,4.206432000501081,0.7768582818024561,4.095734862374911e-11,True,1.861391996499151,baseline
25,131,11,(0.81283*(exp(0.882332*x)-1) - 1.45632)/1.45632 = 0,nan,inf,False,7.686990000365768,1.1635513678232619,8.344130459946801e-11,True,2.0794930023839697,baseline
25,132,0,0.745455 * exp(-0.463581*x) * cos(2.04608*x) - 0.622477 = 0,nan,inf,False,3.0350190063472837,0.20103153796709416,2.2817303602096217e-12,True,2.17415999941295,baseline
25,133,13,0.5*3.94262*x^2 + -0.44918*x^3 + 0.191233*x^4 - 0.938027 = 0,nan,inf,False,4.842980997636914,0.733227195474386,1.1154188683804023e-11,True,1.8516179989092052,baseline
25,134,13,0.5*0.553484*x^2 + -1.79039*x^3 + 0.144006*x^4 - 0.438783 = 0,nan,inf,False,4.355942000984214,-0.5709676590258768,2.3088975176221993e-11,True,1.8426090027787723,baseline
25,135,5,(0.921092*exp(-0.194195*x)*sin(2.95822*x) - 1.84682)/1.84682 = 0,nan,inf,False,3.32003000221448,nan,inf,False,1.4911179969203658,none
